gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days,customer_support_calls,churn,churn_risk_score,engagement_score,consistency_score,night_owl_score,subscription_tenure,multi_screen_score,email_marketing_score
1,18,149,no,no,178.8,12.2,20.26,119,6,4,4,1,-41.7384,78.18900000000001,0.6021717670286277,0.6655480984340044,Mid-term,,
1,28,63,no,yes,213.45,6.6,24.19,91,8,2,1,0,-18.46703125,92.3985,0.27284001653575857,0.4263293511360975,Short-term,,
0,52,99,no,yes,268.65,10.6,30.45,96,1,3,2,0,-28.337299999999995,113.91749999999999,0.34811165845648606,0.3573422668900056,Mid-term,,
1,54,133,no,no,280.5,10.0,31.79,108,8,3,2,0,-38.418656716417914,120.86850000000001,0.31456432840515886,0.3850267379679144,Mid-term,,
1,47,67,no,no,163.65,10.9,18.55,86,5,3,2,0,-18.681323529411763,71.37750000000001,0.5876010781671159,0.5255117629086464,Short-term,,
1,57,116,no,yes,379.5,11.8,43.01,104,3,4,2,0,-33.24871794871795,160.9215,0.27435480120902117,0.2740447957839262,Mid-term,,
1,39,72,no,no,265.65,8.0,30.11,94,6,3,1,0,-20.927808219178083,113.77649999999998,0.2656924609764198,0.3538490495012234,Short-term,,
0,42,124,no,no,236.1,8.8,26.76,102,3,3,3,0,-35.17776,100.674,0.32884902840059793,0.4320203303684879,Mid-term,,
1,30,149,yes,no,264.3,5.7,29.95,92,4,2,0,0,-44.452400000000004,112.26750000000001,0.1903171953255426,0.34808929247067727,Mid-term,,
0,31,108,no,no,439.5,10.0,49.81,87,6,3,2,0,-31.306422018348623,186.57150000000001,0.2007628990162618,0.19795221843003413,Mid-term,,
0,43,113,no,no,408.15,8.5,46.26,105,10,3,1,1,-33.21605263157895,174.474,0.1837440553393861,0.25725836089672915,Mid-term,,
1,34,86,no,yes,251.4,12.2,28.49,121,6,4,1,0,-24.677931034482757,108.4635,0.4282204282204282,0.4813046937151949,Short-term,,
0,47,117,no,yes,120.3,8.6,13.63,102,2,3,1,0,-33.903898305084745,52.054500000000004,0.6309611151870872,0.8478802992518704,Mid-term,,
0,48,115,no,yes,288.45,10.5,32.69,120,3,3,2,0,-33.097327586206895,122.7585,0.3211991434689508,0.41601664066562666,Mid-term,,
1,31,64,yes,no,520.2,13.3,58.96,102,9,4,1,1,-19.100615384615384,221.61900000000003,0.22557666214382632,0.196078431372549,Short-term,,
1,23,25,no,no,268.2,8.4,30.4,99,5,3,2,0,-7.663076923076923,114.6,0.27631578947368424,0.3691275167785235,Short-term,,
0,36,106,no,no,237.9,9.1,26.96,106,3,3,0,0,-31.34467289719626,101.46900000000002,0.33753709198813053,0.44556536359815047,Mid-term,,
1,26,38,no,no,196.8,8.2,22.3,106,6,3,2,0,-10.509230769230768,85.09500000000001,0.3677130044843049,0.5386178861788617,Short-term,,
1,74,125,no,no,287.4,9.2,32.57,123,3,3,2,0,-36.05619047619048,122.1255,0.28246852932146144,0.4279749478079332,Mid-term,,
1,45,99,no,no,143.1,5.6,16.22,117,5,2,1,0,-28.8862,62.013000000000005,0.34525277435265106,0.8176100628930818,Mid-term,,
1,50,112,no,no,291.6,11.4,33.05,107,2,4,0,0,-32.916106194690265,123.90750000000001,0.3449319213313162,0.3669410150891632,Mid-term,,
0,35,123,no,no,291.0,12.1,32.98,108,4,4,1,0,-35.66935483870967,124.36200000000001,0.3668890236506974,0.3711340206185567,Mid-term,,
0,34,217,no,no,264.6,9.3,29.99,107,3,3,4,0,-62.44275229357798,112.63350000000003,0.3101033677892631,0.4043839758125472,Mid-term,,
0,45,69,no,no,292.65,11.4,33.17,90,5,4,0,0,-20.336142857142857,125.2455,0.343684051854085,0.3075345976422348,Short-term,,
0,27,84,no,yes,321.45,11.3,36.43,117,10,4,0,0,-24.75635294117647,138.73950000000002,0.3101839143562998,0.36397573495100327,Short-term,,
0,24,94,no,no,406.8,11.5,46.1,51,3,4,3,1,-26.35642105263158,172.26000000000005,0.2494577006507592,0.12536873156342182,Mid-term,,
0,37,65,no,no,320.1,2.7,36.28,123,4,1,1,0,-19.669999999999998,135.08700000000002,0.07442116868798236,0.38425492033739456,Short-term,,
0,24,110,no,no,150.15,11.1,17.02,57,8,3,3,0,-30.870540540540542,66.678,0.6521739130434783,0.3796203796203796,Mid-term,,
0,38,98,no,yes,165.75,11.0,18.79,84,4,3,1,0,-28.334848484848486,71.9685,0.5854177754124534,0.5067873303167421,Mid-term,,
0,27,59,no,no,230.4,12.5,26.11,89,10,4,1,0,-16.768,100.95150000000001,0.4787437763309077,0.3862847222222222,Short-term,,
1,22,68,no,no,293.1,15.1,33.22,134,11,5,1,0,-19.249565217391304,127.78800000000001,0.45454545454545453,0.45718184919822585,Short-term,,
1,41,42,no,no,138.3,13.1,15.67,73,6,4,1,0,-11.54325581395349,61.435500000000005,0.8359923420548819,0.5278380332610267,Short-term,,
1,31,209,no,no,340.8,8.9,38.62,74,4,3,3,0,-60.62457142857143,144.648,0.23045054375971002,0.21713615023474178,Mid-term,,
0,34,145,no,no,59.25,10.0,6.72,90,6,3,0,0,-42.681164383561644,28.008000000000003,1.4880952380952381,1.518987341772152,Mid-term,,
1,32,103,no,yes,224.85,11.5,25.48,112,7,4,0,1,-30.132403846153846,97.58699999999999,0.4513343799058085,0.4981098510117856,Mid-term,,
1,48,163,no,no,334.5,8.8,37.91,125,5,3,1,0,-47.90792682926829,142.3065,0.23212872592983386,0.37369207772795215,Mid-term,,
0,56,61,no,yes,281.25,6.4,31.88,129,6,2,4,1,-16.607258064516127,120.042,0.20075282308657466,0.45866666666666667,Short-term,,
0,40,108,no,yes,323.85,15.5,36.7,107,7,5,0,0,-31.494220183486238,139.47000000000003,0.42234332425068116,0.3303998764860275,Mid-term,,
0,41,105,no,no,159.6,5.3,18.09,114,4,2,6,1,-28.201132075471698,68.5485,0.29297954671089,0.7142857142857143,Mid-term,,
1,57,46,no,no,375.45,13.3,42.55,104,2,4,2,1,-13.197659574468085,159.1575,0.31257344300822565,0.27700093221467575,Short-term,,
1,24,63,no,no,175.65,11.1,19.91,84,4,3,3,0,-17.04890625,76.1115,0.5575087895529884,0.4782237403928266,Short-term,,
0,25,89,no,yes,314.85,8.7,35.68,92,7,3,1,0,-25.999666666666666,134.69700000000003,0.24383408071748877,0.29220263617595676,Short-term,,
0,51,80,no,no,359.85,9.3,40.78,106,5,3,1,0,-23.488518518518518,152.95200000000003,0.2280529671407553,0.2945671807697652,Short-term,,
1,30,189,no,no,341.1,6.3,38.66,120,4,2,2,0,-55.45905263157895,144.38400000000001,0.1629591308846353,0.35180299032541773,Mid-term,,
0,35,114,no,no,284.7,10.6,32.27,121,5,3,1,0,-33.29513043478261,121.81049999999999,0.32847846296870153,0.42500878117316476,Mid-term,,
1,38,54,no,no,410.7,11.7,46.55,117,3,4,1,0,-15.993454545454545,173.91750000000002,0.2513426423200859,0.28487947406866326,Short-term,,
0,42,137,no,no,146.25,0.0,16.58,78,0,0,1,0,-40.811956521739134,60.987,0.0,0.5333333333333333,Mid-term,,
0,33,141,no,yes,222.9,10.1,25.26,142,1,3,1,0,-41.21394366197183,94.76400000000001,0.3998416468725257,0.6370569762225213,Mid-term,,
1,69,66,no,no,177.0,5.3,20.06,122,5,2,1,0,-19.228358208955225,76.104,0.2642073778664008,0.6892655367231638,Short-term,,
0,30,173,no,no,258.75,10.9,29.33,63,2,3,0,0,-51.297413793103445,110.13449999999999,0.3716331401295602,0.24347826086956523,Mid-term,,
1,32,114,yes,yes,261.75,12.3,29.67,91,10,4,2,0,-32.455217391304345,113.9955,0.41456016177957533,0.34765998089780326,Mid-term,,
0,37,36,no,no,380.1,8.4,43.08,103,2,3,1,0,-11.454594594594596,160.36200000000002,0.19498607242339835,0.2709813207050776,Short-term,,
1,38,119,no,yes,330.15,11.1,37.42,80,3,3,0,0,-35.350249999999996,140.238,0.29663281667557456,0.2423140996516735,Mid-term,,
1,47,85,yes,no,248.1,9.6,28.12,110,7,3,2,0,-24.176976744186046,106.998,0.3413940256045519,0.4433696090286175,Short-term,,
0,43,128,no,no,280.95,10.1,31.84,68,5,3,1,0,-37.435581395348834,120.17099999999999,0.3172110552763819,0.2420359494571988,Mid-term,,
0,28,86,no,no,204.6,11.5,23.19,86,1,4,3,0,-23.570344827586204,87.3435,0.4959034066407934,0.4203323558162268,Short-term,,
1,22,50,no,no,275.4,8.7,31.21,99,3,3,1,0,-14.68,117.04650000000001,0.27875680871515535,0.3594771241830066,Short-term,,
0,24,111,no,no,383.85,12.3,43.5,84,5,4,3,0,-31.28544642857143,163.41000000000003,0.2827586206896552,0.21883548261039468,Mid-term,,
1,28,99,no,no,213.45,9.1,24.19,114,1,3,0,0,-29.226899999999997,90.67349999999999,0.37618850764778833,0.534082923401265,Mid-term,,
1,36,71,no,no,387.6,9.7,43.93,87,8,3,4,0,-19.476666666666667,165.48450000000003,0.22080582745276575,0.2244582043343653,Short-term,,
0,37,100,no,no,304.65,13.5,34.53,122,2,4,3,0,-27.90326732673267,129.6645,0.39096437880104257,0.4004595437387166,Mid-term,,
0,38,107,no,no,362.85,11.7,41.12,92,6,4,0,0,-31.571944444444444,154.86300000000003,0.2845330739299611,0.25354829819484637,Mid-term,,
1,24,104,no,no,234.3,13.1,26.55,94,5,4,1,0,-29.946285714285715,101.16750000000002,0.4934086629001883,0.401195049082373,Mid-term,,
0,34,70,no,yes,374.25,9.8,42.42,68,4,3,1,0,-20.654225352112675,158.733,0.23102310231023104,0.18169672678690715,Short-term,,
0,61,47,no,no,232.95,12.3,26.4,73,4,4,3,0,-12.370625,100.18500000000002,0.46590909090909094,0.31337196823352653,Short-term,,
1,46,185,no,yes,226.65,13.8,25.69,91,2,4,2,0,-53.54370967741935,97.18350000000001,0.5371739976644608,0.4015001103022281,Mid-term,,
1,43,70,no,no,222.6,8.9,25.23,101,4,3,0,0,-20.727042253521123,95.35950000000001,0.35275465715418153,0.4537286612758311,Short-term,,
0,28,83,no,yes,339.6,10.8,38.49,82,7,3,1,0,-24.30857142857143,145.3335,0.2805923616523772,0.2414605418138987,Short-term,,
0,35,72,no,no,208.35,10.8,23.61,91,3,3,1,0,-20.770821917808217,89.40150000000001,0.457433290978399,0.43676505879529637,Short-term,,
1,69,56,no,yes,190.65,12.1,21.61,111,3,4,1,0,-15.768947368421053,82.21650000000001,0.5599259602036094,0.5822187254130605,Short-term,,
1,49,144,no,yes,425.85,10.0,48.26,85,4,3,1,0,-42.387379310344826,180.27900000000002,0.20721094073767096,0.1996007984031936,Mid-term,,
0,38,7,no,yes,332.1,10.8,37.64,105,12,3,1,0,-9.0025,143.706,0.2869287991498406,0.3161698283649503,Short-term,,
0,21,74,no,no,235.65,7.6,26.71,77,3,3,2,0,-20.9284,100.30650000000001,0.28453762635716956,0.3267557818799066,Short-term,,
1,37,147,no,no,372.9,8.0,42.26,109,4,3,3,0,-42.203918918918916,157.89899999999997,0.18930430667297682,0.29230356663984985,Mid-term,,
0,35,113,no,no,121.95,8.9,13.82,113,3,3,0,0,-33.21394736842105,53.088,0.6439942112879884,0.9266092660926609,Mid-term,,
0,36,95,no,no,202.5,12.5,22.95,102,9,4,1,0,-27.221875,89.0175,0.5446623093681917,0.5037037037037037,Mid-term,,
1,36,97,no,no,252.9,7.3,28.66,123,4,2,1,0,-28.51612244897959,107.75400000000002,0.25471039776692256,0.4863582443653618,Mid-term,,
0,30,127,no,yes,249.0,10.2,28.22,68,6,3,1,0,-37.0890625,107.16300000000001,0.3614457831325301,0.27309236947791166,Mid-term,,
0,52,94,no,no,162.0,10.4,18.36,92,3,3,3,0,-26.141052631578948,70.014,0.5664488017429194,0.5679012345679012,Mid-term,,
1,38,130,no,no,274.5,9.5,31.11,78,19,3,0,0,-38.51908396946565,121.59150000000001,0.3053680488588878,0.28415300546448086,Mid-term,,
1,36,52,no,yes,199.95,13.5,22.66,107,2,4,1,0,-14.654528301886792,86.00399999999999,0.5957634598411298,0.5351337834458615,Short-term,,
0,34,169,no,no,353.55,13.3,40.07,97,10,4,1,0,-49.41594117647059,152.42550000000003,0.33191914150237084,0.27436006222599346,Mid-term,,
1,31,101,no,yes,393.3,7.3,44.57,100,14,2,1,0,-29.971176470588233,169.3005,0.16378730087502805,0.25425883549453343,Mid-term,,
1,29,119,no,no,430.65,13.9,48.81,86,1,4,2,1,-34.21775,181.9665,0.2847777094857611,0.1996981307326135,Mid-term,,
1,32,99,no,no,253.8,10.6,28.76,104,2,3,0,0,-29.307599999999997,108.024,0.368567454798331,0.4097714736012608,Mid-term,,
0,30,53,no,no,86.25,11.6,9.78,128,6,4,3,0,-13.519444444444444,39.507,1.1860940695296525,1.4840579710144928,Short-term,,
1,30,104,no,no,114.6,9.4,12.99,94,3,3,3,0,-29.01828571428571,50.0985,0.7236335642802155,0.8202443280977313,Mid-term,,
1,32,82,no,yes,310.8,9.5,35.22,92,5,3,2,0,-23.448915662650602,132.52800000000002,0.26973310618966495,0.296010296010296,Short-term,,
1,23,164,no,yes,328.65,14.3,37.25,60,6,4,1,0,-47.898363636363634,140.9925,0.38389261744966446,0.18256503879507074,Mid-term,,
0,34,133,no,yes,261.0,14.1,29.58,87,7,4,2,1,-38.089552238805965,113.05199999999999,0.47667342799188644,0.3333333333333333,Mid-term,,
0,29,105,no,no,341.1,13.0,38.66,82,4,4,1,0,-30.443584905660373,145.389,0.33626487325400933,0.24039871005570213,Mid-term,,
1,56,88,no,no,109.95,8.2,12.46,76,3,3,4,1,-23.747078651685392,47.979,0.6581059390048153,0.6912232833105957,Short-term,,
0,31,101,no,yes,158.85,10.7,18.0,120,5,3,1,0,-29.211470588235294,69.345,0.5944444444444444,0.7554296506137866,Mid-term,,
0,44,100,no,yes,337.05,9.8,38.2,61,6,3,0,0,-29.767425742574254,143.82000000000002,0.25654450261780104,0.18098205014092864,Mid-term,,
0,33,111,no,yes,193.2,10.3,21.9,76,2,3,2,0,-31.744999999999997,82.71,0.47031963470319643,0.39337474120082816,Mid-term,,
0,40,122,no,yes,306.75,8.6,34.77,103,5,3,2,0,-35.198780487804875,130.7055,0.24733966062697724,0.33577832110839445,Mid-term,,
0,43,102,no,no,153.9,9.1,17.44,140,4,3,2,0,-28.99883495145631,66.741,0.521788990825688,0.9096816114359974,Mid-term,,
0,49,160,no,no,128.7,9.2,14.59,92,4,3,3,0,-45.759875776397514,56.2485,0.6305688827964359,0.7148407148407149,Mid-term,,
1,23,33,no,yes,242.85,8.5,27.52,131,2,3,1,0,-9.928529411764707,103.143,0.30886627906976744,0.5394276302244184,Short-term,,
0,39,117,no,no,359.85,9.8,40.78,93,2,3,0,0,-34.80991525423728,152.127,0.24031387935262385,0.25844101709045436,Mid-term,,
0,26,11,no,yes,314.7,7.0,35.67,79,7,2,1,0,-7.445,134.38049999999998,0.19624334174376226,0.2510327295837305,Short-term,,
0,31,74,no,no,128.55,10.1,14.57,85,5,3,2,0,-20.6428,56.62050000000001,0.6932052161976664,0.6612213146635549,Short-term,,
0,32,126,no,yes,171.45,12.6,19.43,111,7,4,3,0,-35.370000000000005,75.4845,0.6484817292846115,0.647419072615923,Mid-term,,
1,40,144,no,no,266.25,11.9,30.18,118,3,4,2,0,-41.36724137931034,113.712,0.3943008614976806,0.4431924882629108,Mid-term,,
1,35,67,yes,no,181.35,11.4,20.55,130,11,4,2,0,-18.433382352941177,80.63250000000001,0.5547445255474452,0.7168458781362007,Short-term,,
1,41,70,no,no,11.85,12.1,1.34,89,1,4,0,0,-19.833380281690143,7.056,9.029850746268655,7.510548523206752,Short-term,,
0,33,139,no,yes,321.9,14.8,36.48,132,12,4,0,0,-40.959857142857146,140.052,0.40570175438596495,0.4100652376514446,Mid-term,,
0,37,70,no,no,295.95,6.7,33.54,105,6,2,1,0,-20.733661971830983,126.216,0.1997614788312463,0.3547896604156108,Short-term,,
0,23,124,no,no,226.65,5.3,25.69,93,3,2,1,0,-36.46264,96.20850000000002,0.2063059556247567,0.4103242885506287,Mid-term,,
1,52,76,no,no,279.15,8.0,31.64,100,4,3,0,0,-22.625064935064934,118.806,0.2528445006321112,0.35823034210997673,Short-term,,
1,31,102,no,no,234.75,9.9,26.61,72,2,3,2,0,-29.155825242718446,99.9765,0.3720405862457723,0.30670926517571884,Mid-term,,
1,37,107,no,yes,171.45,7.5,19.43,74,8,3,1,0,-31.0175,75.01950000000001,0.3860010293360782,0.43161271507728205,Mid-term,,
1,60,86,no,no,324.45,4.5,36.77,110,3,2,0,0,-25.945862068965518,136.8705,0.12238237693772096,0.3390352904916012,Short-term,,
0,37,146,no,no,308.1,10.3,34.92,83,2,3,3,0,-41.81918367346939,130.623,0.2949599083619702,0.26939305420318077,Mid-term,,
1,41,45,no,no,233.55,11.0,26.47,98,1,3,1,0,-13.115434782608695,99.34050000000002,0.415564790328674,0.4196103618068936,Short-term,,
0,35,11,no,no,215.1,9.7,24.38,100,6,3,2,0,-4.985,92.952,0.39786710418375715,0.46490004649000466,Short-term,,
1,37,65,no,yes,237.15,8.9,26.88,96,6,3,1,0,-18.81863636363636,102.02700000000002,0.3311011904761905,0.40480708412397215,Short-term,,
0,35,108,no,no,323.4,3.6,36.65,65,5,1,1,0,-32.193394495412846,136.89749999999998,0.09822646657571624,0.20098948670377242,Mid-term,,
1,31,72,no,no,408.6,12.7,46.31,81,2,4,0,0,-21.51945205479452,172.8915,0.2742388253077089,0.19823788546255505,Short-term,,
0,41,77,no,no,101.55,12.0,11.51,137,2,4,1,0,-21.660384615384615,44.746500000000005,1.0425716768027802,1.3490891186607583,Short-term,,
1,38,177,no,yes,345.3,10.4,39.13,108,2,3,1,0,-52.08797752808989,146.1495,0.26578073089700993,0.31277150304083406,Mid-term,,
1,70,119,no,no,122.85,8.9,13.92,125,1,3,2,1,-34.004749999999994,52.863,0.639367816091954,1.0175010175010175,Mid-term,,
1,34,75,no,yes,321.15,9.2,36.4,126,6,3,0,0,-22.445131578947365,137.10000000000002,0.25274725274725274,0.39234002802428775,Short-term,,
1,35,121,no,yes,103.05,11.4,11.68,42,4,4,1,0,-34.76893442622951,45.882000000000005,0.976027397260274,0.40756914119359533,Mid-term,,
1,35,49,yes,no,356.7,15.6,40.43,86,6,5,2,1,-13.6268,152.88450000000003,0.3858520900321543,0.24109896271376507,Short-term,,
0,44,179,no,no,174.15,11.6,19.74,103,5,4,0,0,-52.6935,75.861,0.5876393110435664,0.5914441573356302,Mid-term,,
0,20,161,no,no,161.25,12.6,18.28,131,3,4,2,0,-46.29907407407408,70.03200000000001,0.6892778993435448,0.8124031007751938,Mid-term,,
0,36,127,no,yes,353.4,7.7,40.05,127,2,3,1,0,-37.2521875,149.12249999999997,0.19225967540574285,0.3593661573288059,Mid-term,,
0,28,63,no,no,317.55,7.4,35.99,108,7,2,0,0,-19.29234375,135.6285,0.20561267018616283,0.3401039206424185,Short-term,,
1,34,123,no,yes,298.05,12.5,33.78,124,5,4,1,0,-35.68072580645161,127.662,0.3700414446417999,0.4160375775876531,Mid-term,,
1,34,114,no,no,303.15,13.3,34.36,120,5,4,2,0,-32.52721739130435,129.909,0.3870779976717113,0.3958436417615042,Mid-term,,
1,59,21,no,no,337.5,10.7,38.25,93,4,3,0,0,-8.468181818181819,143.5425,0.2797385620915033,0.27555555555555555,Short-term,,
1,69,57,no,no,289.2,12.7,32.78,105,6,4,1,0,-16.397241379310344,124.302,0.387431360585723,0.3630705394190871,Short-term,,
1,35,117,no,yes,297.15,6.8,33.68,92,6,2,1,0,-34.50364406779661,126.732,0.20190023752969122,0.30960794211677606,Mid-term,,
0,41,103,no,no,251.7,13.0,28.53,73,3,4,5,0,-27.68403846153846,107.80950000000001,0.4556607080266386,0.2900278108859754,Mid-term,,
0,29,100,no,no,173.85,7.1,19.7,77,4,2,1,0,-29.24425742574257,74.76,0.36040609137055835,0.44291055507621513,Mid-term,,
0,44,122,no,no,210.15,11.2,23.82,127,5,4,2,0,-34.74170731707317,90.813,0.47019311502938704,0.6043302403045444,Mid-term,,
0,27,45,no,no,117.9,7.4,13.36,111,5,2,1,1,-12.912608695652175,51.774,0.5538922155688624,0.9414758269720102,Short-term,,
0,45,67,no,yes,173.4,9.9,19.65,103,12,3,2,0,-18.71,77.3925,0.5038167938931298,0.5940023068050749,Short-term,,
0,27,83,no,no,292.5,11.0,33.15,92,13,3,0,0,-24.696428571428573,127.52250000000001,0.33182503770739064,0.3145299145299145,Short-term,,
1,40,113,no,yes,223.5,9.5,25.33,76,5,3,4,0,-31.392105263157895,96.12450000000001,0.3750493485984998,0.3400447427293065,Mid-term,,
1,30,106,yes,no,200.55,10.7,22.73,89,2,3,1,1,-30.77485981308411,85.8345,0.4707435107787065,0.443779606083271,Mid-term,,
1,38,138,no,no,330.3,12.9,37.43,79,5,4,0,0,-40.67525179856115,141.1695,0.3446433342238846,0.23917650620647896,Mid-term,,
1,36,163,no,yes,240.0,10.4,27.2,118,7,3,1,0,-47.792682926829265,103.74,0.3823529411764706,0.49166666666666664,Mid-term,,
1,36,113,no,no,314.1,7.4,35.6,116,2,2,1,1,-33.351052631578945,132.69,0.20786516853932585,0.3693091372174466,Mid-term,,
1,41,95,no,yes,424.65,11.3,48.13,129,3,4,3,0,-26.6846875,179.67450000000002,0.23478080199459797,0.30377958318615333,Mid-term,,
0,45,120,no,no,304.95,7.8,34.56,103,2,3,3,0,-34.10404958677686,128.934,0.22569444444444442,0.33776028857189705,Mid-term,,
1,25,166,no,no,306.3,9.5,34.71,109,5,3,1,0,-48.76682634730539,130.6515,0.2736963411120714,0.35586026771139406,Mid-term,,
0,34,122,no,no,260.4,9.7,29.51,103,7,3,3,0,-34.623414634146336,112.1415,0.3287021348695357,0.39554531490015366,Mid-term,,
1,40,87,no,no,253.65,9.9,28.75,106,10,3,3,0,-24.276477272727274,110.25750000000001,0.3443478260869565,0.4178986792824758,Short-term,,
0,45,101,no,no,404.55,4.5,45.85,107,15,2,3,1,-28.993235294117646,173.87250000000003,0.09814612868047982,0.26449141020887407,Mid-term,,
0,42,49,no,no,399.45,14.0,45.27,98,2,4,2,1,-14.0978,169.2705,0.30925557764523964,0.24533733884090625,Short-term,,
1,32,116,yes,no,323.1,12.6,36.62,109,5,4,3,0,-32.652307692307694,138.12300000000002,0.3440742763517204,0.337356855462705,Mid-term,,
1,39,131,no,yes,261.0,6.7,29.58,90,3,2,1,0,-38.595454545454544,110.74200000000002,0.22650439486139284,0.3448275862068966,Mid-term,,
0,48,75,no,no,225.9,8.1,25.6,104,5,3,0,0,-22.194473684210525,96.91500000000002,0.31640624999999994,0.4603806994245241,Short-term,,
1,26,74,no,yes,261.9,9.0,29.68,92,4,3,1,0,-21.4984,111.762,0.3032345013477089,0.3512791141657121,Short-term,,
1,32,83,no,no,198.6,8.6,22.51,84,2,3,1,0,-23.972857142857144,84.70649999999999,0.38205242114615723,0.42296072507552873,Short-term,,
0,46,161,no,no,158.1,7.8,17.92,126,5,3,0,0,-47.59518518518519,68.59800000000001,0.4352678571428571,0.7969639468690702,Mid-term,,
0,41,148,no,no,267.45,11.4,30.31,98,4,4,1,0,-43.0589932885906,114.43650000000001,0.37611349389640386,0.36642363058515615,Mid-term,,
1,31,1,no,no,294.15,7.0,33.34,91,2,2,1,0,-28.615,124.31099999999999,0.20995800839832032,0.30936596974332825,Short-term,,
0,39,94,no,yes,255.15,12.8,28.92,73,4,4,1,0,-27.037157894736843,109.518,0.4426002766251729,0.28610621203213793,Mid-term,,
1,60,78,no,no,287.55,9.1,32.59,86,5,3,1,0,-22.727974683544304,122.77350000000001,0.2792267566738263,0.29907842114414884,Short-term,,
1,37,90,no,no,164.4,11.0,18.63,121,5,3,2,0,-25.46131868131868,71.70450000000001,0.5904455179817499,0.7360097323600973,Short-term,,
0,38,113,no,no,232.5,13.5,26.35,123,3,4,1,0,-32.6078947368421,99.87750000000001,0.5123339658444023,0.5290322580645161,Mid-term,,
0,55,130,no,no,225.6,12.3,25.57,76,4,4,1,0,-37.64442748091603,97.1205,0.4810324599139617,0.33687943262411346,Mid-term,,
0,30,161,no,no,227.4,4.0,25.77,68,5,2,1,0,-47.480740740740735,96.92550000000001,0.15521924718665114,0.2990325417766051,Mid-term,,
1,40,123,no,no,244.65,9.0,27.73,77,10,3,1,0,-35.89459677419355,106.36950000000002,0.3245582401730977,0.3147353361945637,Mid-term,,
0,36,125,no,no,190.05,13.3,21.54,114,7,4,1,0,-36.10166666666667,83.346,0.6174558960074281,0.5998421468034727,Mid-term,,
0,30,120,no,yes,266.85,11.5,30.24,117,4,4,1,0,-34.74107438016529,114.20100000000001,0.3802910052910053,0.4384485666104553,Mid-term,,
0,38,89,yes,no,188.4,5.4,21.35,108,5,2,1,0,-26.018666666666665,80.8725,0.2529274004683841,0.5732484076433121,Short-term,,
0,39,103,no,no,277.5,12.6,31.45,91,2,4,2,0,-29.233653846153846,118.2075,0.40063593004769477,0.3279279279279279,Mid-term,,
1,25,116,no,yes,274.2,11.0,31.08,103,2,3,1,0,-33.86871794871795,116.592,0.35392535392535396,0.37563822027717,Mid-term,,
0,37,54,no,yes,215.85,12.5,24.46,117,8,4,2,0,-14.78490909090909,94.284,0.5110384300899428,0.542043085476025,Short-term,,
1,29,81,no,no,297.6,10.4,33.73,71,6,3,2,0,-23.125853658536585,127.45950000000002,0.3083308627334717,0.23857526881720428,Short-term,,
1,23,79,no,no,402.45,6.3,45.61,88,7,2,1,1,-23.606125,170.8665,0.1381276035957027,0.21866070319294323,Short-term,,
0,43,147,no,yes,377.25,10.4,42.76,87,6,3,3,0,-42.20979729729729,160.674,0.24321796071094484,0.23061630218687873,Mid-term,,
0,31,39,no,no,231.15,9.8,26.2,92,4,3,2,0,-10.955749999999998,99.06000000000002,0.37404580152671757,0.3980099502487562,Short-term,,
1,31,120,no,no,378.0,9.6,42.84,96,1,3,2,0,-34.72479338842975,159.36600000000004,0.22408963585434172,0.25396825396825395,Mid-term,,
1,39,42,yes,no,271.05,12.0,30.72,114,6,4,2,0,-11.660697674418605,116.62800000000001,0.390625,0.4205866076369673,Short-term,,
0,35,76,no,no,297.45,12.5,33.71,96,3,4,0,0,-22.3725974025974,126.81150000000001,0.3708098487095817,0.3227433182047403,Short-term,,
1,46,138,no,yes,285.15,14.2,32.32,130,6,4,0,0,-40.610287769784165,122.838,0.43935643564356436,0.45590040329651066,Mid-term,,
1,30,105,no,no,406.35,8.8,46.05,60,5,3,0,1,-31.366698113207544,172.2675,0.1910966340933768,0.14765596160944996,Mid-term,,
1,36,105,no,no,152.1,12.2,17.24,53,2,4,1,0,-30.08698113207547,65.85600000000001,0.7076566125290024,0.34845496383957925,Mid-term,,
1,51,59,no,no,306.45,12.0,34.73,94,4,4,1,0,-17.0215,130.7895,0.34552260293694215,0.3067384565181922,Short-term,,
0,38,37,yes,no,159.9,9.6,18.12,113,8,3,2,0,-10.04157894736842,70.51800000000001,0.5298013245033112,0.7066916823014384,Short-term,,
1,39,41,no,yes,320.7,7.2,36.35,123,3,2,0,0,-13.227142857142857,135.7125,0.19807427785419532,0.38353601496725914,Short-term,,
1,38,16,no,no,308.4,10.9,34.95,64,3,3,0,0,-7.528235294117647,131.13750000000002,0.31187410586552217,0.20752269779507135,Short-term,,
1,32,65,no,no,230.85,8.5,26.16,147,3,3,2,0,-18.299545454545452,98.43900000000001,0.32492354740061163,0.6367771280051981,Short-term,,
1,29,70,no,no,320.1,5.7,36.28,101,4,2,1,0,-20.801690140845068,135.537,0.15711135611907387,0.31552639800062476,Short-term,,
1,32,79,no,no,228.3,5.3,25.87,87,3,2,1,0,-23.170749999999998,96.89550000000001,0.20487050637804405,0.38107752956636004,Short-term,,
