year,customer_id,gender,age,no_of_days_subscribed,multi_screen,mail_subscribed,weekly_mins_watched,minimum_daily_mins,maximum_daily_mins,weekly_max_night_mins,videos_watched,maximum_days,customer_support_calls,churn,multi_screen_score,email_marketing_score,subscription_tenure,engagement_score,consistency_score,night_owl_score,churn_risk_score
2020,743376,Male,26,96,no,no,269.25,6.6,30.52,133,2,2,1,0,1,1,0.3950617283950617,0.5116875712656784,0.21625163826998683,0.49396471680594245,0.40920688462203775
2020,743625,Female,47,69,no,no,291.3,9.7,33.01,80,3,3,2,0,1,1,0.2839506172839506,0.5535917901938426,0.29385034837927904,0.2746309646412633,0.4564521709046878
2020,744643,Female,31,64,no,no,291.3,5.5,33.01,114,2,2,2,0,1,1,0.26337448559670784,0.5535917901938426,0.166616176916086,0.39134912461380017,0.4564521709046878
2020,744749,Male,42,112,no,no,289.95,9.1,32.86,115,3,3,4,0,1,1,0.4609053497942387,0.5510262257696693,0.27693244065733424,0.39662010691498534,0.6099074554575333
2020,745179,Female,38,124,no,yes,241.8,8.9,27.4,87,4,3,1,0,1,2,0.5102880658436214,0.45952109464082097,0.3248175182481752,0.3598014888337469,0.4448192354263969
2020,745442,Male,25,102,no,no,406.65,10.3,46.09,105,5,3,1,0,1,1,0.41975308641975306,0.7728050171037627,0.22347580820134516,0.2582073035780155,0.2309505275903824
2020,745510,Female,37,80,no,yes,354.9,9.5,40.22,102,10,3,2,0,1,2,0.3292181069958848,0.6744583808437855,0.2362008950770761,0.2874049027895182,0.3739404947240963
2020,746541,Male,53,144,no,yes,284.7,6.5,32.27,106,2,2,2,1,1,2,0.5925925925925926,0.541049030786773,0.2014254725751472,0.3723217421847559,0.46501470333852285
2020,746655,Male,30,129,no,no,310.5,13.4,35.19,112,5,4,3,0,1,1,0.5308641975308642,0.5900798175598632,0.38078999715828354,0.3607085346215781,0.5073949143746757
2020,747528,Female,44,36,no,no,267.9,10.9,30.36,119,5,3,1,0,1,1,0.14814814814814814,0.509122006841505,0.3590250329380764,0.4441955953714073,0.41095831171077685
2020,747860,Male,41,147,no,no,307.95,7.8,34.9,84,4,3,1,0,1,1,0.6049382716049383,0.5852337514253135,0.22349570200573066,0.2727715538236727,0.3589993080781872
2020,749598,Female,61,140,no,no,292.2,13.9,33.12,93,4,4,0,0,1,1,0.5761316872427984,0.5553021664766248,0.4196859903381642,0.3182751540041068,0.30358069538142196
2020,749771,Male,26,151,no,no,262.95,11.8,29.8,88,5,4,0,0,1,1,0.6213991769547325,0.4997149372862029,0.3959731543624161,0.3346643848640426,0.34152828230409976
2020,750401,Male,48,63,no,no,417.0,13.1,47.26,118,4,4,4,1,1,1,0.25925925925925924,0.7924743443557583,0.27719001269572585,0.2829736211031175,0.44507870610621003
2020,751164,Male,37,118,no,yes,137.25,12.7,15.56,99,8,4,2,0,1,2,0.48559670781893005,0.2608323831242873,0.8161953727506426,0.7213114754098361,0.6563094620307905
2020,751221,Female,51,110,no,no,82.95,10.2,9.4,108,5,3,1,0,1,1,0.45267489711934156,0.15763968072976053,1.0851063829787233,1.301989150090416,0.650903822868016
2020,751287,Female,29,225,no,no,274.05,8.8,31.06,103,2,3,1,0,1,1,0.9259259259259259,0.5208095781071835,0.28332260141661303,0.3758438241196862,0.4029795883065215
2020,751652,Female,57,124,no,no,251.1,10.3,28.46,115,5,3,0,0,1,1,0.5102880658436214,0.47719498289623713,0.3619114546732256,0.45798486658701715,0.3569019200830306
2020,751882,Male,36,23,no,no,482.4,11.3,54.67,158,3,4,2,1,1,1,0.09465020576131687,0.9167616875712655,0.20669471373696724,0.3275290215588723,0.20852793634319333
2020,752074,Male,40,141,no,yes,224.55,7.6,25.45,115,2,3,3,0,1,2,0.5802469135802469,0.4267388825541619,0.2986247544204321,0.5121353818748609,0.6189024390243903
2020,752949,Female,31,64,yes,no,337.95,17.3,38.3,132,9,5,1,1,2,1,0.26337448559670784,0.6422462941847206,0.45169712793733685,0.3905903240124279,0.3200787061062101
2020,753562,Female,48,69,yes,yes,407.25,8.2,46.16,85,2,3,1,1,2,2,0.2839506172839506,0.7739452679589509,0.17764298093587527,0.2087170042971148,0.2301721155509428
2020,753724,Male,29,53,no,no,277.2,18.4,31.42,116,3,5,2,0,1,1,0.21810699588477367,0.5267958950969213,0.5856142584341183,0.4184704184704185,0.4747448538315171
2020,754109,Female,42,46,no,no,209.1,13.6,23.7,77,6,4,1,0,1,1,0.18930041152263374,0.3973774230330672,0.5738396624472574,0.36824485891917746,0.487242691575852
2020,754733,Female,30,119,no,yes,213.9,12.0,24.24,102,2,4,3,0,1,2,0.4897119341563786,0.4064994298745724,0.49504950495049505,0.47685834502103785,0.6327192527244422
2020,754912,Female,41,65,no,no,368.55,4.2,41.77,117,5,2,4,1,1,1,0.2674897119341564,0.7003990877993158,0.10055063442662204,0.31746031746031744,0.5079354782909532
2020,755585,Female,29,137,no,no,309.6,8.8,35.09,84,5,3,2,0,1,1,0.5637860082304527,0.5883694412770809,0.2507836990595611,0.2713178294573643,0.43271060370178177
2020,755726,Male,36,86,yes,no,399.15,10.3,45.24,103,4,3,1,0,2,1,0.35390946502057613,0.7585518814139109,0.22767462422634843,0.2580483527495929,0.24068067808337668
2020,755781,Male,31,93,no,no,171.45,10.9,19.43,88,9,3,0,0,1,1,0.38271604938271603,0.32582668187001135,0.5609881626351003,0.5132691746864976,0.46023611831863015
2020,756621,Male,37,133,no,no,341.1,4.7,38.66,99,7,2,0,0,1,1,0.5473251028806584,0.6482326111744584,0.12157268494568041,0.29023746701846964,0.24014011416709913
2020,757682,Male,48,127,no,yes,274.8,11.2,31.14,71,8,4,1,0,1,2,0.522633744855967,0.5222348916761688,0.3596660244059088,0.25836972343522563,0.402006573257222
2020,758187,Female,49,129,no,no,252.6,11.8,28.63,100,7,4,1,0,1,1,0.5308641975308642,0.4800456100342075,0.41215508208173246,0.39588281868566905,0.4308078187164852
2020,758748,Male,45,161,no,no,287.85,13.4,32.62,107,4,4,4,1,1,1,0.6625514403292181,0.5470353477765109,0.4107909258123851,0.3717213826645822,0.6126318975955717
2020,759038,Male,31,135,no,no,227.55,10.5,25.79,100,6,3,0,0,1,1,0.5555555555555556,0.43244013683010263,0.407134548274525,0.43946385409800043,0.3874545926310327
2020,760084,Female,42,128,no,no,238.2,7.6,27.0,77,7,3,1,0,1,1,0.5267489711934157,0.45267958950969206,0.28148148148148155,0.3232577665827036,0.44948970766303425
2020,760100,Male,55,94,no,no,291.15,15.3,33.0,115,4,5,1,0,1,1,0.3868312757201646,0.5533067274800455,0.4636363636363636,0.394985402713378,0.38079484518249446
2020,760235,Female,36,76,no,no,215.55,5.8,24.43,95,6,2,1,0,1,1,0.31275720164609055,0.40963511972633976,0.23741301678264437,0.44073300858269543,0.47887476215187696
2020,760439,Female,35,118,yes,no,240.0,9.9,27.2,99,3,3,2,0,2,1,0.48559670781893005,0.4561003420752565,0.36397058823529416,0.4125,0.5230064002767688
2020,760457,Female,38,101,no,yes,329.55,9.5,37.35,113,2,3,2,0,1,2,0.4156378600823045,0.6262827822120867,0.25435073627844706,0.342891822181763,0.4068284033904169
2020,760477,Female,37,52,no,no,232.5,7.0,26.35,84,4,2,4,1,1,1,0.2139917695473251,0.44184720638540476,0.2656546489563567,0.36129032258064514,0.6844404082338698
2020,760660,Male,39,160,no,no,264.3,9.2,29.95,95,4,3,1,0,1,1,0.6584362139917695,0.5022805017103763,0.3071786310517529,0.35944003026863414,0.4156287839474139
2020,760942,Female,38,86,no,no,249.3,5.4,28.25,97,7,2,1,0,1,1,0.35390946502057613,0.47377423033067273,0.19115044247787605,0.3890894504612916,0.43508908493340265
2020,761003,Female,25,85,no,no,382.95,3.7,43.4,78,5,1,3,0,1,1,0.3497942386831276,0.7277651083238311,0.08525345622119818,0.20368194281237761,0.41340166061235095
2020,761904,Male,38,124,no,no,377.25,11.1,42.76,71,6,3,3,0,1,1,0.5102880658436214,0.7169327251995439,0.2595884003741815,0.18820410868124585,0.4207965749870265
2020,762697,Female,39,64,no,yes,315.0,5.9,35.7,94,4,2,8,0,1,2,0.26337448559670784,0.5986316989737742,0.165266106442577,0.2984126984126984,0.8808164677391457
2020,763835,Male,33,135,no,no,328.2,10.3,37.2,80,3,3,4,0,1,1,0.5555555555555556,0.6237172177879132,0.2768817204301075,0.2437538086532602,0.5602836879432626
2020,763903,Female,32,10,no,no,333.3,12.9,37.77,80,4,4,1,0,1,1,0.0411522633744856,0.6334093500570125,0.34154090548054006,0.24002400240024002,0.3261113994118665
2020,763919,Male,43,71,no,no,365.55,11.3,41.43,129,2,4,0,0,1,1,0.29218106995884774,0.6946978335233751,0.27274921554429155,0.35289290110791954,0.20841982355993777
2020,764689,Female,37,90,no,no,56.7,14.2,6.43,111,5,4,3,0,1,1,0.37037037037037035,0.10775370581527936,2.208398133748056,1.9576719576719577,0.8366632070576026
2020,765292,Male,36,68,no,yes,359.25,9.9,40.72,70,6,3,0,0,1,2,0.27983539094650206,0.6827251995438997,0.24312377210216107,0.19485038274182323,0.21659314997405296
2020,765419,Female,44,65,no,no,158.55,6.6,17.97,105,12,2,2,0,1,1,0.2674897119341564,0.30131128848346633,0.3672787979966611,0.662251655629139,0.6286758346306868
2020,765425,Male,40,22,no,no,165.45,9.5,18.75,96,5,3,0,0,1,1,0.09053497942386832,0.31442417331812994,0.5066666666666666,0.5802357207615594,0.46802023871302556
2020,765443,Male,23,113,no,no,323.4,13.5,36.65,115,3,4,1,0,1,1,0.46502057613168724,0.6145952109464081,0.3683492496589359,0.3555967841682128,0.33895519806261903
2020,765738,Male,26,113,no,no,359.55,8.7,40.75,88,3,3,2,1,1,1,0.46502057613168724,0.6832953249714937,0.21349693251533752,0.24475038242247252,0.36790780141843976
2020,765991,Male,54,116,no,no,219.6,7.8,24.89,102,5,3,1,0,1,1,0.4773662551440329,0.4173318129988597,0.3133788670148654,0.4644808743169399,0.47362048088566006
2020,766807,Male,38,96,no,yes,259.05,9.8,29.36,70,3,3,1,0,1,2,0.3950617283950617,0.49230330672748,0.3337874659400545,0.27021810461300905,0.42243988929251003
2020,766932,Female,61,53,no,yes,220.2,7.2,24.96,130,7,2,0,0,1,2,0.21810699588477367,0.41847206385404784,0.28846153846153844,0.5903723887375114,0.3969901401141672
2020,766986,Female,29,104,no,no,251.4,11.7,28.49,94,2,4,4,0,1,1,0.4279835390946502,0.47776510832383123,0.41067041067041066,0.3739061256961018,0.659920428991524
2020,767482,Female,38,190,no,yes,175.05,9.9,19.84,103,3,3,1,0,1,2,0.7818930041152263,0.33266818700114026,0.498991935483871,0.5884033133390459,0.5314175748140461
2020,767550,Female,33,106,no,no,254.1,10.7,28.8,79,4,3,1,0,1,1,0.43621399176954734,0.48289623717217783,0.3715277777777778,0.3109012199921291,0.42886178861788626
2020,767672,Male,38,119,yes,yes,220.8,7.7,25.02,120,2,3,0,1,2,2,0.4897119341563786,0.419612314709236,0.30775379696243,0.5434782608695652,0.39621172807472765
2020,768269,Female,30,78,no,no,130.5,11.0,14.79,120,5,3,0,0,1,1,0.32098765432098764,0.24800456100342072,0.7437457741717377,0.9195402298850575,0.513362740010379
2020,768472,Female,68,116,no,no,343.95,8.8,38.98,91,3,3,2,0,1,1,0.4773662551440329,0.653648802736602,0.22575679835813245,0.264573339148132,0.38814651444386794
2020,769336,Female,39,179,yes,yes,330.15,10.1,37.42,85,4,3,4,0,2,2,0.7366255144032922,0.6274230330672746,0.2699091394975949,0.2574587308799031,0.557753848815084
2020,769845,Male,48,193,no,no,256.35,11.6,29.05,89,3,4,1,0,1,1,0.7942386831275721,0.4871721778791334,0.39931153184165225,0.34718158767310314,0.425942743469988
2020,769919,Female,30,65,no,no,288.0,5.5,32.64,102,4,2,2,0,1,1,0.2674897119341564,0.5473204104903078,0.16850490196078427,0.3541666666666667,0.46073343712160536
2020,771506,Male,42,19,no,yes,234.9,11.3,26.62,135,1,4,1,0,1,2,0.07818930041152264,0.4464082098061573,0.42449286250939144,0.5747126436781609,0.45377097387995174
2020,771997,Male,42,3,no,yes,177.15,11.9,20.08,89,6,4,2,0,1,2,0.012345679012345678,0.3366590649942987,0.5926294820717133,0.5023990968106125,0.604545061408061
2020,772020,Male,36,57,no,yes,319.5,9.5,36.21,115,3,3,0,0,1,2,0.2345679012345679,0.6071835803876853,0.2623584645125656,0.3599374021909233,0.2681629475869227
2020,772035,Male,39,107,no,yes,372.9,12.0,42.26,83,1,4,1,0,1,2,0.4403292181069959,0.7086659064994297,0.2839564600094653,0.22257978010190402,0.27473620480885674
2020,772084,Female,57,151,no,yes,294.75,13.4,33.41,124,5,4,0,0,1,2,0.6213991769547325,0.5601482326111744,0.4010775217000898,0.4206955046649703,0.3002724442138039
2020,772839,Female,51,48,no,no,412.8,7.9,46.78,110,2,3,1,0,1,1,0.19753086419753085,0.7844925883694412,0.168875587858059,0.26647286821705424,0.222971804186127
2020,774604,Male,33,74,no,no,258.15,11.6,29.26,105,6,4,1,0,1,1,0.3045267489711934,0.49059293044469776,0.39644565960355427,0.4067402672864614,0.4236075073516693
2020,774732,Female,31,171,no,no,405.75,9.6,45.99,111,5,3,1,1,1,1,0.7037037037037037,0.7710946408209806,0.20874103065883887,0.2735674676524954,0.23211814564954167
2020,774923,Male,22,107,no,no,345.6,8.5,39.17,88,3,3,1,0,1,1,0.4403292181069959,0.6567844925883695,0.21700280827163643,0.2546296296296296,0.3101539526033558
2020,775564,Male,43,113,yes,no,306.45,9.2,34.73,97,7,3,1,0,2,1,0.46502057613168724,0.5823831242873432,0.26490066225165565,0.3165279817262196,0.36094533817678615
2020,775830,Male,53,90,yes,no,332.7,8.4,37.71,154,4,3,1,0,2,1,0.37037037037037035,0.6322690992018243,0.2227525855210819,0.4628794709948903,0.32688981145130613
2020,776079,Male,36,88,no,no,323.4,11.8,36.65,65,1,4,3,0,1,1,0.36213991769547327,0.6145952109464081,0.3219645293315143,0.20098948670377242,0.49065905552672556
2020,776644,Male,42,128,no,yes,397.65,10.0,45.07,91,3,3,1,0,1,2,0.5267489711934157,0.7557012542759406,0.22187708009762597,0.22884446120960644,0.24262670818197554
2020,777700,Female,41,162,no,no,172.65,11.4,19.57,98,3,4,2,0,1,1,0.6666666666666666,0.32810718358038765,0.5825242718446602,0.5676223573704026,0.6103831517038575
2020,778603,Male,29,108,no,no,231.3,15.4,26.21,75,4,5,4,1,1,1,0.4444444444444444,0.4395667046750285,0.5875619992369325,0.3242542153047989,0.6859972323127488
2020,779479,Male,18,149,no,no,178.8,12.2,20.26,119,6,4,4,1,1,1,0.6131687242798354,0.33979475484606614,0.6021717670286277,0.6655480984340044,0.7541082857637087
2020,779501,Male,28,63,no,yes,213.45,6.6,24.19,91,8,2,1,0,1,2,0.25925925925925924,0.40564424173318125,0.2728400165357585,0.4263293511360975,0.48159920428991526
2020,780253,Female,52,99,no,yes,268.65,10.6,30.45,96,1,3,2,0,1,2,0.4074074074074074,0.5105473204104902,0.34811165845648595,0.3573422668900056,0.48583722539353064
2020,780292,Male,54,133,no,no,280.5,10.0,31.79,108,8,3,2,0,1,1,0.5473251028806584,0.533067274800456,0.3145643284051589,0.3850267379679144,0.47046358761459967
2020,780703,Male,47,67,no,no,163.65,10.9,18.55,86,5,3,2,0,1,1,0.2757201646090535,0.31100342075256554,0.5876010781671159,0.5255117629086464,0.6220593322954506
2020,781396,Male,57,116,no,yes,379.5,11.8,43.01,104,3,4,2,0,1,2,0.4773662551440329,0.7212086659064993,0.2743548012090212,0.2740447957839262,0.342025601107075
2020,781942,Male,39,72,no,no,265.65,8.0,30.11,94,6,3,1,0,1,1,0.2962962962962963,0.5048460661345495,0.26569246097641985,0.3538490495012234,0.4138773568586751
2020,782827,Female,42,124,no,no,236.1,8.8,26.76,102,3,3,3,0,1,1,0.5102880658436214,0.4486887115165336,0.32884902840059793,0.4320203303684879,0.6039180072651791
2020,783422,Male,30,149,yes,no,264.3,5.7,29.95,92,4,2,0,0,2,1,0.6131687242798354,0.5022805017103763,0.1903171953255426,0.34808929247067727,0.33977685521536066
2020,783469,Female,31,108,no,no,439.5,10.0,49.81,87,6,3,2,0,1,1,0.4444444444444444,0.8352337514253135,0.20076289901626176,0.19795221843003413,0.2641843971631206
2020,783827,Female,43,113,no,no,408.15,8.5,46.26,105,10,3,1,1,1,1,0.46502057613168724,0.775655644241733,0.1837440553393861,0.25725836089672915,0.22900449749178353
2020,784935,Male,34,86,no,yes,251.4,12.2,28.49,121,6,4,1,0,1,2,0.35390946502057613,0.47776510832383123,0.4282204282204283,0.4813046937151949,0.43236464279536424
2020,784937,Female,47,117,no,yes,120.3,8.6,13.63,102,2,3,1,0,1,2,0.48148148148148145,0.22862029646522233,0.6309611151870873,0.8478802992518704,0.6024476734129044
2020,785009,Female,48,115,no,yes,288.45,10.5,32.69,120,3,3,2,0,1,2,0.4732510288065844,0.548175598631699,0.32119914346895073,0.41601664066562666,0.46014962809202564
2020,785175,Male,31,64,yes,no,520.2,13.3,58.96,102,9,4,1,1,2,1,0.26337448559670784,0.9885974914481186,0.22557666214382643,0.196078431372549,0.08363604912644872
2020,785678,Male,23,25,no,no,268.2,8.4,30.4,99,5,3,2,0,1,1,0.102880658436214,0.5096921322690992,0.2763157894736842,0.3691275167785235,0.48642103442311024
2020,786238,Female,36,106,no,no,237.9,9.1,26.96,106,3,3,0,0,1,1,0.43621399176954734,0.452109464082098,0.33753709198813064,0.44556536359815047,0.3740269849507007
2020,787006,Male,26,38,no,no,196.8,8.2,22.3,106,6,3,2,0,1,1,0.15637860082304528,0.37400228050171036,0.3677130044843049,0.5386178861788617,0.5790520671164159
2020,787161,Male,74,125,no,no,287.4,9.2,32.57,123,3,3,2,0,1,1,0.51440329218107,0.5461801596351197,0.2824685293214615,0.4279749478079332,0.4615118491610449
2020,787538,Male,45,99,no,no,143.1,5.6,16.22,117,5,2,1,0,1,1,0.4074074074074074,0.2719498289623717,0.345252774352651,0.8176100628930818,0.5728680159142019
2020,789680,Male,50,112,no,no,291.6,11.4,33.05,107,2,4,0,0,1,1,0.4609053497942387,0.5541619156214367,0.3449319213313162,0.3669410150891632,0.3043591074208615
2020,789806,Female,35,123,no,no,291.0,12.1,32.98,108,4,4,1,0,1,1,0.5061728395061729,0.5530216647662485,0.3668890236506974,0.3711340206185567,0.3809894481923544
2020,790033,Female,34,217,no,no,264.6,9.3,29.99,107,3,3,4,0,1,1,0.8930041152263375,0.5028506271379704,0.3101033677892632,0.4043839758125472,0.6427953641238541
2020,790034,Female,45,69,no,no,292.65,11.4,33.17,90,5,4,0,0,1,1,0.2839506172839506,0.5561573546180159,0.3436840518540849,0.3075345976422348,0.30299688635184235
2020,790111,Female,27,84,no,yes,321.45,11.3,36.43,117,10,4,0,0,1,2,0.345679012345679,0.6108893956670467,0.3101839143562998,0.36397573495100327,0.2656331084587442
2020,790681,Female,24,94,no,no,406.8,11.5,46.1,51,3,4,3,1,1,1,0.3868312757201646,0.7730900798175598,0.24945770065075923,0.12536873156342182,0.38245978204462905
2020,791768,Female,37,65,no,no,320.1,2.7,36.28,123,4,1,1,0,1,1,0.2674897119341564,0.6083238312428734,0.07442116868798243,0.38425492033739456,0.3432364642795365
2020,792061,Female,24,110,no,no,150.15,11.1,17.02,57,8,3,3,0,1,1,0.45267489711934156,0.2853477765108324,0.6521739130434783,0.3796203796203796,0.7154255319148937
2020,792062,Female,38,98,no,yes,165.75,11.0,18.79,84,4,3,1,0,1,2,0.40329218106995884,0.31499429874572404,0.5854177754124534,0.5067873303167421,0.543482961425359
2020,792301,Female,27,59,no,no,230.4,12.5,26.11,89,10,4,1,0,1,1,0.24279835390946503,0.43785632839224625,0.4787437763309077,0.3862847222222222,0.4596090641757482
2020,793084,Male,22,68,no,no,293.1,15.1,33.22,134,11,5,1,0,1,1,0.27983539094650206,0.557012542759407,0.4545454545454546,0.45718184919822585,0.37826500605431596
2020,793260,Male,41,42,no,no,138.3,13.1,15.67,73,6,4,1,0,1,1,0.1728395061728395,0.2628278221208666,0.8359923420548819,0.5278380332610267,0.5790953122297181
2020,794904,Male,31,209,no,no,340.8,8.9,38.62,74,4,3,3,0,1,1,0.8600823045267489,0.6476624857468642,0.23045054375970997,0.21713615023474178,0.4680851063829788
2020,795021,Female,34,145,no,no,59.25,10.0,6.72,90,6,3,0,0,1,1,0.5967078189300411,0.11259977194982895,1.4880952380952381,1.518987341772152,0.6057991696938246
2020,795081,Male,32,103,no,yes,224.85,11.5,25.48,112,7,4,0,1,1,2,0.42386831275720166,0.4273090079817559,0.4513343799058085,0.4981098510117856,0.39095744680851074
2020,795222,Male,48,163,no,no,334.5,8.8,37.91,125,5,3,1,0,1,1,0.6707818930041153,0.6356898517673888,0.2321287259298338,0.37369207772795215,0.3245545753329874
2020,795245,Female,56,61,no,yes,281.25,6.4,31.88,129,6,2,4,1,1,2,0.25102880658436216,0.5344925883694412,0.20075282308657472,0.45866666666666667,0.6211944300294068
2020,796514,Female,40,108,no,yes,323.85,15.5,36.7,107,7,5,0,0,1,2,0.4444444444444444,0.6154503990877993,0.4223433242506812,0.3303998764860275,0.26251946030098605
2020,796953,Female,41,105,no,no,159.6,5.3,18.09,114,4,2,6,1,1,1,0.43209876543209874,0.30330672748004556,0.29297954671089,0.7142857142857143,0.9307213284898807
2020,797318,Male,57,46,no,no,375.45,13.3,42.55,104,2,4,2,1,1,1,0.18930041152263374,0.7135119726339794,0.31257344300822565,0.27700093221467575,0.34727988237329194
2020,797327,Male,24,63,no,no,175.65,11.1,19.91,84,4,3,3,0,1,1,0.25925925925925924,0.33380843785632835,0.5575087895529884,0.4782237403928266,0.6823430202387131
2020,797493,Female,25,89,no,yes,314.85,8.7,35.68,92,7,3,1,0,1,2,0.3662551440329218,0.5983466362599772,0.2438340807174888,0.29220263617595676,0.3500475696246325
2020,797691,Female,51,80,no,no,359.85,9.3,40.78,106,5,3,1,0,1,1,0.3292181069958848,0.6838654503990877,0.2280529671407553,0.2945671807697652,0.29166666666666674
2020,798233,Male,30,189,no,no,341.1,6.3,38.66,120,4,2,2,0,1,1,0.7777777777777778,0.6482326111744584,0.1629591308846352,0.35180299032541773,0.3918439716312057
2020,798662,Female,35,114,no,no,284.7,10.6,32.27,121,5,3,1,0,1,1,0.4691358024691358,0.541049030786773,0.32847846296870165,0.42500878117316476,0.3891627746064696
2020,799233,Male,38,54,no,no,410.7,11.7,46.55,117,3,4,1,0,1,1,0.2222222222222222,0.7805017103762827,0.25134264232008596,0.28487947406866326,0.22569624632416546
2020,799621,Female,42,137,no,no,146.25,0.0,16.58,78,0,0,1,0,1,1,0.5637860082304527,0.2779361459521094,0.0,0.5333333333333333,0.5687813527071441
2020,800092,Female,33,141,no,yes,222.9,10.1,25.26,142,1,3,1,0,1,2,0.5802469135802469,0.4236031927023945,0.39984164687252566,0.6370569762225213,0.46933921466874257
2020,800232,Male,69,66,no,no,177.0,5.3,20.06,122,5,2,1,0,1,1,0.2716049382716049,0.3363740022805017,0.2642073778664008,0.6892655367231638,0.5288877356858676
2020,801205,Female,30,173,no,no,258.75,10.9,29.33,63,2,3,0,0,1,1,0.7119341563786008,0.4917331812998859,0.37163314012956017,0.24347826086956523,0.34697716658017647
2020,801336,Male,32,114,yes,yes,261.75,12.3,29.67,91,10,4,2,0,2,2,0.4691358024691358,0.4974344355758266,0.41456016177957533,0.34765998089780326,0.4947889638470853
2020,801344,Female,37,36,no,no,380.1,8.4,43.08,103,2,3,1,0,1,1,0.14814814814814814,0.7223489167616876,0.19498607242339827,0.2709813207050776,0.26539526033558214
2020,801955,Male,38,119,no,yes,330.15,11.1,37.42,80,3,3,0,0,1,2,0.4897119341563786,0.6274230330672746,0.2966328166755746,0.2423140996516735,0.25434613388687094
2020,802127,Male,47,85,yes,no,248.1,9.6,28.12,110,7,3,2,0,2,1,0.3497942386831276,0.4714937286202964,0.3413940256045518,0.4433696090286175,0.5124978377443349
2020,803021,Female,43,128,no,no,280.95,10.1,31.84,68,5,3,1,0,1,1,0.5267489711934157,0.5339224629418471,0.3172110552763818,0.2420359494571988,0.3940278498529668
2020,803138,Female,28,86,no,no,204.6,11.5,23.19,86,1,4,3,0,1,1,0.35390946502057613,0.38882554161915617,0.49590340664079346,0.4203323558162268,0.6447846393357551
2020,803926,Male,22,50,no,no,275.4,8.7,31.21,99,3,3,1,0,1,1,0.205761316872428,0.5233751425313569,0.2787568087151554,0.3594771241830066,0.4012281612177825
2020,804916,Female,24,111,no,no,383.85,12.3,43.5,84,5,4,3,0,1,1,0.4567901234567901,0.7294754846066135,0.2827586206896552,0.21883548261039468,0.4122340425531915
2020,805573,Male,28,99,no,no,213.45,9.1,24.19,114,1,3,0,0,1,1,0.4074074074074074,0.40564424173318125,0.37618850764778833,0.534082923401265,0.40574727555786205
2020,805708,Male,36,71,no,no,387.6,9.7,43.93,87,8,3,4,0,1,1,0.29218106995884774,0.7366020524515393,0.22080582745276567,0.2244582043343653,0.4832208960387477
2020,805953,Female,37,100,no,no,304.65,13.5,34.53,122,2,4,3,0,1,1,0.411522633744856,0.5789623717217787,0.3909643788010425,0.4004595437387166,0.5149844317592113
2020,806154,Female,38,107,no,no,362.85,11.7,41.12,92,6,4,0,0,1,1,0.4403292181069959,0.6895667046750285,0.2845330739299611,0.25354829819484637,0.21192267773741574
2020,806558,Male,24,104,no,no,234.3,13.1,26.55,94,5,4,1,0,1,1,0.4279835390946502,0.4452679589509692,0.49340866290018826,0.401195049082373,0.45454938591939126
2020,807015,Female,34,70,no,yes,374.25,9.8,42.42,68,4,3,1,0,1,2,0.2880658436213992,0.7112314709236032,0.23102310231023093,0.18169672678690715,0.27298477772011764
2020,807269,Female,61,47,no,no,232.95,12.3,26.4,73,4,4,3,0,1,1,0.1934156378600823,0.44270239452679583,0.46590909090909094,0.31337196823352653,0.6080046704722367
2020,807675,Male,46,185,no,yes,226.65,13.8,25.69,91,2,4,2,0,1,2,0.7613168724279835,0.4307297605473204,0.537173997664461,0.4015001103022281,0.5403260681542986
2020,808571,Male,43,70,no,no,222.6,8.9,25.23,101,4,3,0,0,1,1,0.2880658436213992,0.4230330672748004,0.35275465715418164,0.4537286612758311,0.393876491956409
2020,809000,Female,28,83,no,yes,339.6,10.8,38.49,82,7,3,1,0,1,2,0.34156378600823045,0.645381984036488,0.2805923616523772,0.2414605418138987,0.3179380729977513
2020,809637,Female,35,72,no,no,208.35,10.8,23.61,91,3,3,1,0,1,1,0.2962962962962963,0.39595210946408205,0.457433290978399,0.43676505879529637,0.48821570662515146
2020,810387,Male,69,56,no,yes,190.65,12.1,21.61,111,3,4,1,0,1,2,0.23045267489711935,0.36231470923603193,0.5599259602036095,0.5822187254130605,0.5111788617886179
2020,810473,Male,49,144,no,yes,425.85,10.0,48.26,85,4,3,1,0,1,2,0.5925925925925926,0.8092930444697833,0.207210940737671,0.1996007984031936,0.20604134232831692
2020,810602,Female,38,7,no,yes,332.1,10.8,37.64,105,12,3,1,0,1,2,0.02880658436213992,0.6311288483466363,0.2869287991498406,0.3161698283649503,0.32766822349074554
2020,811379,Female,21,74,no,no,235.65,7.6,26.71,77,3,3,2,0,1,1,0.3045267489711934,0.4478335233751425,0.2845376263571696,0.3267557818799066,0.5286498875627055
2020,812461,Male,37,147,no,no,372.9,8.0,42.26,109,4,3,3,0,1,1,0.6049382716049383,0.7086659064994297,0.18930430667297682,0.29230356663984985,0.4264400622729633
2020,813207,Female,35,113,no,no,121.95,8.9,13.82,113,3,3,0,0,1,1,0.46502057613168724,0.2317559863169897,0.6439942112879884,0.9266092660926609,0.5244551115723924
2020,813562,Female,36,95,no,no,202.5,12.5,22.95,102,9,4,1,0,1,1,0.39094650205761317,0.38483466362599766,0.5446623093681917,0.5037037037037037,0.4958052240096871
